Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
2.788300e+03, 7.303006e-01, 1.537205e-06, 6.413451e-02, 3.077922e-06, -8.931062e-01, -1.551895e+00, -8.066589e-01, -1.334401e+00, 1.177380e-10, 1.868037e-11, 3.479588e-11, 4.604719e-11, 9.957267e+01, -1.181589e+00
2.791200e+03, 7.312706e-01, 1.537875e-06, 6.416382e-02, 3.079944e-06, -8.952515e-01, -1.552235e+00, -8.072929e-01, -1.335240e+00, 1.167948e-10, 1.818618e-11, 3.416516e-11, 4.551611e-11, 9.936370e+01, -1.183724e+00
2.794100e+03, 7.322302e-01, 1.538546e-06, 6.419286e-02, 3.081943e-06, -8.973797e-01, -1.552567e+00, -8.079154e-01, -1.336070e+00, 1.158143e-10, 1.768624e-11, 3.365656e-11, 4.503496e-11, 9.915647e+01, -1.185829e+00
2.797000e+03, 7.331786e-01, 1.539207e-06, 6.422163e-02, 3.083941e-06, -8.994900e-01, -1.552889e+00, -8.085287e-01, -1.336890e+00, 1.148898e-10, 1.719355e-11, 3.296937e-11, 4.453111e-11, 9.895102e+01, -1.187904e+00
2.799900e+03, 7.341164e-01, 1.539868e-06, 6.425004e-02, 3.085925e-06, -9.015834e-01, -1.553202e+00, -8.091294e-01, -1.337702e+00, 1.139743e-10, 1.671216e-11, 3.240142e-11, 4.401150e-11, 9.874727e+01, -1.189951e+00
2.802800e+03, 7.350437e-01, 1.540530e-06, 6.427826e-02, 3.087897e-06, -9.036601e-01, -1.553507e+00, -8.097198e-01, -1.338503e+00, 1.130550e-10, 1.621573e-11, 3.189636e-11, 4.352803e-11, 9.854521e+01, -1.191969e+00
2.805700e+03, 7.359617e-01, 1.541173e-06, 6.430620e-02, 3.089857e-06, -9.057201e-01, -1.553802e+00, -8.103010e-01, -1.339297e+00, 1.120522e-10, 1.574549e-11, 3.133362e-11, 4.305208e-11, 9.834489e+01, -1.193961e+00
2.808600e+03, 7.368688e-01, 1.541825e-06, 6.433379e-02, 3.091814e-06, -9.077619e-01, -1.554089e+00, -8.108720e-01, -1.340081e+00, 1.112086e-10, 1.525800e-11, 3.070714e-11, 4.257129e-11, 9.814644e+01, -1.195923e+00
2.811500e+03, 7.377659e-01, 1.542458e-06, 6.436124e-02, 3.093757e-06, -9.097882e-01, -1.554367e+00, -8.114315e-01, -1.340857e+00, 1.103144e-10, 1.479249e-11, 3.014672e-11, 4.205744e-11, 9.794955e+01, -1.197860e+00
2.814400e+03, 7.386535e-01, 1.543101e-06, 6.438835e-02, 3.095688e-06, -9.117983e-01, -1.554637e+00, -8.119808e-01, -1.341623e+00, 1.093693e-10, 1.431952e-11, 2.964610e-11, 4.156235e-11, 9.775435e+01, -1.199770e+00
2.817300e+03, 7.395322e-01, 1.543735e-06, 6.441517e-02, 3.097606e-06, -9.137911e-01, -1.554898e+00, -8.125210e-01, -1.342380e+00, 1.085495e-10, 1.384740e-11, 2.908464e-11, 4.112593e-11, 9.756097e+01, -1.201656e+00
2.820200e+03, 7.404008e-01, 1.544359e-06, 6.444178e-02, 3.099521e-06, -9.157690e-01, -1.555150e+00, -8.130509e-01, -1.343130e+00, 1.075749e-10, 1.339224e-11, 2.852416e-11, 4.063343e-11, 9.736912e+01, -1.203515e+00
2.823100e+03, 7.412595e-01, 1.544983e-06, 6.446818e-02, 3.101423e-06, -9.177292e-01, -1.555394e+00, -8.135707e-01, -1.343870e+00, 1.067429e-10, 1.293408e-11, 2.802654e-11, 4.014237e-11, 9.717911e+01, -1.205349e+00
2.826000e+03, 7.421108e-01, 1.545608e-06, 6.449430e-02, 3.103311e-06, -9.196742e-01, -1.555630e+00, -8.140814e-01, -1.344602e+00, 1.058422e-10, 1.247826e-11, 2.746802e-11, 3.973177e-11, 9.699074e+01, -1.207161e+00
2.828900e+03, 7.429514e-01, 1.546223e-06, 6.452021e-02, 3.105206e-06, -9.216028e-01, -1.555857e+00, -8.145819e-01, -1.345326e+00, 1.049653e-10, 1.202490e-11, 2.703064e-11, 3.922081e-11, 9.680405e+01, -1.208946e+00
2.831800e+03, 7.437851e-01, 1.546838e-06, 6.454590e-02, 3.107078e-06, -9.235154e-01, -1.556076e+00, -8.150744e-01, -1.346040e+00, 1.041238e-10, 1.158270e-11, 2.641566e-11, 3.877291e-11, 9.661910e+01, -1.210711e+00
2.834700e+03, 7.446089e-01, 1.547453e-06, 6.457131e-02, 3.108946e-06, -9.254126e-01, -1.556287e+00, -8.155557e-01, -1.346747e+00, 1.032748e-10, 1.113596e-11, 2.598006e-11, 3.834316e-11, 9.643573e+01, -1.212450e+00
2.837600e+03, 7.454242e-01, 1.548058e-06, 6.459650e-02, 3.110810e-06, -9.272944e-01, -1.556490e+00, -8.160291e-01, -1.347445e+00, 1.024326e-10, 1.069496e-11, 2.548335e-11, 3.787542e-11, 9.625400e+01, -1.214168e+00
2.840500e+03, 7.462309e-01, 1.548664e-06, 6.462155e-02, 3.112661e-06, -9.291609e-01, -1.556685e+00, -8.164935e-01, -1.348136e+00, 1.015380e-10, 1.026016e-11, 2.487117e-11, 3.743063e-11, 9.607389e+01, -1.215862e+00
2.843400e+03, 7.470296e-01, 1.549260e-06, 6.464631e-02, 3.114508e-06, -9.310110e-01, -1.556872e+00, -8.169466e-01, -1.348818e+00, 1.007526e-10, 9.823843e-12, 2.455801e-11, 3.700396e-11, 9.589552e+01, -1.217535e+00
2.846300e+03, 7.478203e-01, 1.549856e-06, 6.467086e-02, 3.116352e-06, -9.328468e-01, -1.557051e+00, -8.173941e-01, -1.349492e+00, 9.992970e-11, 9.398643e-12, 2.394373e-11, 3.653968e-11, 9.571869e+01, -1.219188e+00
2.849200e+03, 7.486023e-01, 1.550453e-06, 6.469526e-02, 3.118181e-06, -9.346677e-01, -1.557222e+00, -8.178304e-01, -1.350158e+00, 9.908202e-11, 8.973931e-12, 2.345412e-11, 3.613227e-11, 9.554343e+01, -1.220818e+00
2.852100e+03, 7.493784e-01, 1.551049e-06, 6.471937e-02, 3.120007e-06, -9.364731e-01, -1.557386e+00, -8.182578e-01, -1.350816e+00, 9.828694e-11, 8.548554e-12, 2.308120e-11, 3.569142e-11, 9.536987e+01, -1.222430e+00
2.855000e+03, 7.501441e-01, 1.551636e-06, 6.474333e-02, 3.121828e-06, -9.382640e-01, -1.557541e+00, -8.186783e-01, -1.351466e+00, 9.745088e-11, 8.136626e-12, 2.259313e-11, 3.526864e-11, 9.519779e+01, -1.224018e+00
2.857900e+03, 7.509038e-01, 1.552233e-06, 6.476701e-02, 3.123646e-06, -9.400397e-01, -1.557690e+00, -8.190900e-01, -1.352109e+00, 9.667910e-11, 7.714799e-12, 2.210181e-11, 3.482591e-11, 9.502738e+01, -1.225588e+00
2.860800e+03, 7.516567e-01, 1.552811e-06, 6.479053e-02, 3.125449e-06, -9.418013e-01, -1.557830e+00, -8.194927e-01, -1.352744e+00, 9.582692e-11, 7.307339e-12, 2.167309e-11, 3.440516e-11, 9.485851e+01, -1.227140e+00
2.863700e+03, 7.524012e-01, 1.553398e-06, 6.481384e-02, 3.127248e-06, -9.435474e-01, -1.557963e+00, -8.198876e-01, -1.353370e+00, 9.512519e-11, 6.894753e-12, 2.118315e-11, 3.398528e-11, 9.469126e+01, -1.228671e+00
2.866600e+03, 7.531382e-01, 1.553975e-06, 6.483699e-02, 3.129043e-06, -9.452807e-01, -1.558089e+00, -8.202736e-01, -1.353990e+00, 9.426792e-11, 6.495177e-12, 2.075579e-11, 3.358340e-11, 9.452538e+01, -1.230184e+00
2.869500e+03, 7.538681e-01, 1.554563e-06, 6.485993e-02, 3.130833e-06, -9.469983e-01, -1.558207e+00, -8.206518e-01, -1.354602e+00, 9.345849e-11, 6.094178e-12, 2.032909e-11, 3.318236e-11, 9.436118e+01, -1.231677e+00
2.872400e+03, 7.545917e-01, 1.555141e-06, 6.488265e-02, 3.132619e-06, -9.487013e-01, -1.558318e+00, -8.210222e-01, -1.355206e+00, 9.277226e-11, 5.686687e-12, 1.990306e-11, 3.276506e-11, 9.419858e+01, -1.233153e+00
2.875300e+03, 7.553076e-01, 1.555709e-06, 6.490514e-02, 3.134401e-06, -9.503917e-01, -1.558422e+00, -8.213849e-01, -1.355803e+00, 9.197278e-11, 5.298987e-12, 1.947333e-11, 3.236572e-11, 9.403731e+01, -1.234611e+00
2.878200e+03, 7.560172e-01, 1.556287e-06, 6.492755e-02, 3.136177e-06, -9.520676e-01, -1.558519e+00, -8.217397e-01, -1.356393e+00, 9.117817e-11, 4.906547e-12, 1.911040e-11, 3.196721e-11, 9.387761e+01, -1.236052e+00
2.881100e+03, 7.567202e-01, 1.556856e-06, 6.494968e-02, 3.137950e-06, -9.537289e-01, -1.558608e+00, -8.220879e-01, -1.356976e+00, 9.044754e-11, 4.519639e-12, 1.862430e-11, 3.153254e-11, 9.371947e+01, -1.237475e+00
2.884000e+03, 7.574160e-01, 1.557434e-06, 6.497165e-02, 3.139707e-06, -9.553770e-01, -1.558690e+00, -8.224273e-01, -1.357550e+00, 8.970425e-11, 4.131642e-12, 1.825817e-11, 3.117279e-11, 9.356275e+01, -1.238881e+00
2.886900e+03, 7.581061e-01, 1.558003e-06, 6.499347e-02, 3.141470e-06, -9.570115e-01, -1.558766e+00, -8.227600e-01, -1.358118e+00, 8.892373e-11, 3.747670e-12, 1.783514e-11, 3.079382e-11, 9.340750e+01, -1.240271e+00
2.889800e+03, 7.587895e-01, 1.558562e-06, 6.501507e-02, 3.143228e-06, -9.586318e-01, -1.558834e+00, -8.230850e-01, -1.358679e+00, 8.820710e-11, 3.372559e-12, 1.747007e-11, 3.038152e-11, 9.325378e+01, -1.241644e+00
2.892700e+03, 7.594657e-01, 1.559130e-06, 6.503651e-02, 3.144981e-06, -9.602391e-01, -1.558895e+00, -8.234033e-01, -1.359233e+00, 8.745930e-11, 2.997144e-12, 1.704816e-11, 3.000416e-11, 9.310142e+01, -1.243000e+00
2.895600e+03, 7.601373e-01, 1.559699e-06, 6.505773e-02, 3.146729e-06, -9.618327e-01, -1.558950e+00, -8.237139e-01, -1.359779e+00, 8.675141e-11, 2.617989e-12, 1.668413e-11, 2.962758e-11, 9.295058e+01, -1.244342e+00
2.898500e+03, 7.608016e-01, 1.560259e-06, 6.507880e-02, 3.148472e-06, -9.634134e-01, -1.558998e+00, -8.240179e-01, -1.360319e+00, 8.602990e-11, 2.253972e-12, 1.626333e-11, 2.923474e-11, 9.280109e+01, -1.245667e+00
2.901400e+03, 7.614599e-01, 1.560818e-06, 6.509965e-02, 3.150211e-06, -9.649810e-01, -1.559039e+00, -8.243143e-01, -1.360852e+00, 8.535342e-11, 1.887438e-12, 1.601940e-11, 2.889592e-11, 9.265301e+01, -1.246977e+00
2.904300e+03, 7.621129e-01, 1.561387e-06, 6.512035e-02, 3.151954e-06, -9.665362e-01, -1.559073e+00, -8.246062e-01, -1.361379e+00, 8.453980e-11, 1.520076e-12, 1.553771e-11, 2.846835e-11, 9.250627e+01, -1.248273e+00
2.907200e+03, 7.627596e-01, 1.561947e-06, 6.514089e-02, 3.153682e-06, -9.680766e-01, -1.559101e+00, -8.248893e-01, -1.361897e+00, 8.393046e-11, 1.156649e-12, 1.523747e-11, 2.814788e-11, 9.236110e+01, -1.249553e+00
2.910100e+03, 7.634004e-01, 1.562496e-06, 6.516121e-02, 3.155414e-06, -9.696060e-01, -1.559122e+00, -8.251669e-01, -1.362410e+00, 8.316566e-11, 8.018158e-13, 1.481870e-11, 2.775793e-11, 9.221712e+01, -1.250819e+00
2.913000e+03, 7.640356e-01, 1.563056e-06, 6.518130e-02, 3.157141e-06, -9.711213e-01, -1.559137e+00, -8.254369e-01, -1.362916e+00, 8.244520e-11, 4.502777e-13, 1.451462e-11, 2.738577e-11, 9.207463e+01, -1.252070e+00
2.915900e+03, 7.646660e-01, 1.563616e-06, 6.520131e-02, 3.158864e-06, -9.726236e-01, -1.559145e+00, -8.257014e-01, -1.363415e+00, 8.184692e-11, 9.560867e-14, 1.421569e-11, 2.706702e-11, 9.193356e+01, -1.253308e+00
2.918800e+03, 7.652904e-01, 1.564176e-06, 6.522110e-02, 3.160590e-06, -9.741149e-01, -1.559147e+00, -8.259604e-01, -1.363908e+00, 8.109337e-11, -2.592601e-13, 1.379346e-11, 2.666058e-11, 9.179365e+01, -1.254532e+00
2.921700e+03, 7.659091e-01, 1.564726e-06, 6.524081e-02, 3.162301e-06, -9.755926e-01, -1.559142e+00, -8.262118e-01, -1.364394e+00, 8.048310e-11, -5.985676e-13, 1.350027e-11, 2.632611e-11, 9.165520e+01, -1.255742e+00
2.924600e+03, 7.665231e-01, 1.565287e-06, 6.526015e-02, 3.164017e-06, -9.770591e-01, -1.559131e+00, -8.264578e-01, -1.364874e+00, 7.973672e-11, -9.491931e-13, 1.313589e-11, 2.595672e-11, 9.151795e+01, -1.256939e+00
2.927500e+03, 7.671313e-01, 1.565837e-06, 6.527947e-02, 3.165727e-06, -9.785120e-01, -1.559114e+00, -8.266971e-01, -1.365347e+00, 7.913310e-11, -1.288359e-12, 1.290047e-11, 2.564029e-11, 9.138213e+01, -1.258123e+00
2.930400e+03, 7.677348e-01, 1.566387e-06, 6.529851e-02, 3.167442e-06, -9.799539e-01, -1.559090e+00, -8.269322e-01, -1.365814e+00, 7.839375e-11, -1.626558e-12, 1.253678e-11, 2.528912e-11, 9.124750e+01, -1.259294e+00
2.933300e+03, 7.683324e-01, 1.566948e-06, 6.531753e-02, 3.169151e-06, -9.813823e-01, -1.559061e+00, -8.271606e-01, -1.366275e+00, 7.773727e-11, -1.962104e-12, 1.224524e-11, 2.492170e-11, 9.111427e+01, -1.260451e+00
2.936200e+03, 7.689257e-01, 1.567499e-06, 6.533619e-02, 3.170854e-06, -9.827988e-01, -1.559025e+00, -8.273837e-01, -1.366729e+00, 7.714316e-11, -2.296698e-12, 1.194412e-11, 2.457195e-11, 9.098234e+01, -1.261597e+00
2.939100e+03, 7.695142e-01, 1.568049e-06, 6.535477e-02, 3.172552e-06, -9.842044e-01, -1.558983e+00, -8.276014e-01, -1.367176e+00, 7.645325e-11, -2.630939e-12, 1.164834e-11, 2.425779e-11, 9.085155e+01, -1.262731e+00
2.942000e+03, 7.700975e-01, 1.568600e-06, 6.537312e-02, 3.174254e-06, -9.855975e-01, -1.558935e+00, -8.278136e-01, -1.367618e+00, 7.580585e-11, -2.954335e-12, 1.129111e-11, 2.394404e-11, 9.072210e+01, -1.263852e+00
2.944900e+03, 7.706764e-01, 1.569151e-06, 6.539131e-02, 3.175959e-06, -9.869788e-01, -1.558881e+00, -8.280194e-01, -1.368055e+00, 7.518163e-11, -3.280887e-12, 1.105281e-11, 2.356131e-11, 9.059390e+01, -1.264962e+00
2.947800e+03, 7.712496e-01, 1.569703e-06, 6.540936e-02, 3.177650e-06, -9.883487e-01, -1.558821e+00, -8.282208e-01, -1.368484e+00, -1.085577e-07, -5.431983e-08, -5.430531e-08, -5.429289e-08, 9.046688e+01, -1.266059e+00
2.950700e+03, 1.295640e+00, 2.034484e-06, 8.477013e-02, 4.119291e-06, 9.897061e-01, -5.690469e-01, 1.612892e-01, -3.792004e-01, -7.403926e-11, -7.764854e-11, -6.344093e-11, -5.091449e-11, 9.034119e+01, 1.874447e+00
2.953600e+03, 1.294698e+00, 2.033714e-06, 8.473110e-02, 4.118480e-06, 9.910552e-01, -5.676321e-01, 1.624451e-01, -3.782727e-01, -7.324023e-11, -7.770721e-11, -6.303065e-11, -5.068668e-11, 9.021634e+01, 1.873376e+00
2.956500e+03, 1.293760e+00, 2.032948e-06, 8.469228e-02, 4.117681e-06, 9.923897e-01, -5.662161e-01, 1.635936e-01, -3.773491e-01, -7.251000e-11, -7.708129e-11, -6.266214e-11, -5.038340e-11, 9.009306e+01, 1.872312e+00
2.959400e+03, 1.292825e+00, 2.032202e-06, 8.465386e-02, 4.116905e-06, 9.937110e-01, -5.648116e-01, 1.647354e-01, -3.764311e-01, -7.220475e-11, -7.690934e-11, -6.237770e-11, -5.007913e-11, 8.997125e+01, 1.871255e+00
2.962300e+03, 1.291910e+00, 2.031466e-06, 8.461567e-02, 4.116154e-06, 9.950266e-01, -5.634102e-01, 1.658720e-01, -3.755186e-01, -7.120256e-11, -7.650761e-11, -6.195369e-11, -4.982265e-11, 8.984989e+01, 1.870218e+00
2.965200e+03, 1.290991e+00, 2.030744e-06, 8.457777e-02, 4.115435e-06, 9.963240e-01, -5.620162e-01, 1.670009e-01, -3.746107e-01, -7.092700e-11, -7.633290e-11, -6.159256e-11, -4.946750e-11, 8.973059e+01, 1.869181e+00
2.968100e+03, 1.290091e+00, 2.030032e-06, 8.454017e-02, 4.114730e-06, 9.976164e-01, -5.606253e-01, 1.681232e-01, -3.737094e-01, -7.015112e-11, -7.615712e-11, -6.129439e-11, -4.911169e-11, 8.961170e+01, 1.868163e+00
